DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count,Row Labels,Sum of Passenger_Count
5/15/2017 8:00,03-17,Terminal 4,Departure,International,77437,,
5/15/2017 8:00,03-17,Terminal 5,Arrival,Domestic,414390,,
5/15/2017 8:00,03-17,Terminal 5,Arrival,International,57261,,
5/15/2017 8:00,03-17,Terminal 5,Departure,Domestic,432244,,
5/15/2017 8:00,03-17,Terminal 5,Departure,International,51118,,
5/15/2017 8:00,03-17,Terminal 6,Arrival,Domestic,345277,,
5/15/2017 8:00,03-17,Terminal 6,Arrival,International,5507,,
5/15/2017 8:00,03-17,Terminal 6,Departure,Domestic,332284,,
5/15/2017 8:00,03-17,Terminal 6,Departure,International,70230,,
5/15/2017 8:00,03-17,Terminal 7,Arrival,Domestic,273834,,
5/15/2017 8:00,03-17,Terminal 7,Arrival,International,65736,,
5/15/2017 8:00,03-17,Terminal 7,Departure,Domestic,287364,,
5/15/2017 8:00,03-17,Terminal 7,Departure,International,37549,,
5/15/2017 8:00,03-17,Terminal 8,Arrival,Domestic,160869,,
5/15/2017 8:00,03-17,Terminal 8,Arrival,International,3514,,
5/15/2017 8:00,03-17,Terminal 8,Departure,Domestic,152808,,
5/15/2017 8:00,03-17,Terminal 8,Departure,International,8591,,
5/15/2017 8:00,03-17,Tom Bradley International Terminal,Arrival,Domestic,10481,,
5/15/2017 8:00,03-17,Tom Bradley International Terminal,Arrival,International,539764,,
5/15/2017 8:00,03-17,Tom Bradley International Terminal,Departure,Domestic,29751,,
5/15/2017 8:00,03-17,Tom Bradley International Terminal,Departure,International,476993,,
6/15/2017 8:00,04-17,Misc. Terminal,Arrival,Domestic,111940,,
6/15/2017 8:00,04-17,Misc. Terminal,Arrival,International,4754,,
6/15/2017 8:00,04-17,Misc. Terminal,Departure,Domestic,113022,,
6/15/2017 8:00,04-17,Misc. Terminal,Departure,International,4506,,
6/15/2017 8:00,04-17,Terminal 1,Arrival,Domestic,405692,,
6/15/2017 8:00,04-17,Terminal 1,Departure,Domestic,409315,,
6/15/2017 8:00,04-17,Terminal 1,Departure,International,17299,,
6/15/2017 8:00,04-17,Terminal 2,Arrival,Domestic,43110,,
6/15/2017 8:00,04-17,Terminal 2,Arrival,International,216329,,
6/15/2017 8:00,04-17,Terminal 2,Departure,Domestic,37991,,
6/15/2017 8:00,04-17,Terminal 2,Departure,International,210154,,
6/15/2017 8:00,04-17,Terminal 3,Arrival,Domestic,348387,,
6/15/2017 8:00,04-17,Terminal 3,Departure,Domestic,360126,,
6/15/2017 8:00,04-17,Terminal 3,Departure,International,2757,,
6/15/2017 8:00,04-17,Terminal 4,Arrival,Domestic,324476,,
6/15/2017 8:00,04-17,Terminal 4,Arrival,International,56882,,
6/15/2017 8:00,04-17,Terminal 4,Departure,Domestic,311321,,
6/15/2017 8:00,04-17,Terminal 4,Departure,International,70037,,
6/15/2017 8:00,04-17,Terminal 5,Arrival,Domestic,423720,,
6/15/2017 8:00,04-17,Terminal 5,Arrival,International,63947,,
6/15/2017 8:00,04-17,Terminal 5,Departure,Domestic,417525,,
6/15/2017 8:00,04-17,Terminal 5,Departure,International,50120,,
6/15/2017 8:00,04-17,Terminal 6,Arrival,Domestic,308905,,
6/15/2017 8:00,04-17,Terminal 6,Arrival,International,3393,,
6/15/2017 8:00,04-17,Terminal 6,Departure,Domestic,336239,,
6/15/2017 8:00,04-17,Terminal 6,Departure,International,47668,,
6/15/2017 8:00,04-17,Terminal 7,Arrival,Domestic,281947,,
6/15/2017 8:00,04-17,Terminal 7,Arrival,International,74948,,
6/15/2017 8:00,04-17,Terminal 7,Departure,Domestic,291985,,
6/15/2017 8:00,04-17,Terminal 7,Departure,International,39628,,
6/15/2017 8:00,04-17,Terminal 8,Arrival,Domestic,156029,,
6/15/2017 8:00,04-17,Terminal 8,Arrival,International,4691,,
6/15/2017 8:00,04-17,Terminal 8,Departure,Domestic,146476,,
6/15/2017 8:00,04-17,Terminal 8,Departure,International,12964,,
6/15/2017 8:00,04-17,Tom Bradley International Terminal,Arrival,Domestic,12895,,
6/15/2017 8:00,04-17,Tom Bradley International Terminal,Arrival,International,604869,,
6/15/2017 8:00,04-17,Tom Bradley International Terminal,Departure,Domestic,29034,,
6/15/2017 8:00,04-17,Tom Bradley International Terminal,Departure,International,519156,,
7/15/2017 8:00,05-17,Misc. Terminal,Arrival,Domestic,115727,,
7/15/2017 8:00,05-17,Misc. Terminal,Arrival,International,2530,,
7/15/2017 8:00,05-17,Misc. Terminal,Departure,Domestic,113742,,
7/15/2017 8:00,05-17,Misc. Terminal,Departure,International,2426,,
7/15/2017 8:00,05-17,Terminal 1,Arrival,Domestic,416522,,
7/15/2017 8:00,05-17,Terminal 1,Departure,Domestic,407605,,
7/15/2017 8:00,05-17,Terminal 1,Departure,International,6678,,
7/15/2017 8:00,05-17,Terminal 2,Arrival,Domestic,136643,,
7/15/2017 8:00,05-17,Terminal 2,Arrival,International,150853,,
7/15/2017 8:00,05-17,Terminal 2,Departure,Domestic,158190,,
7/15/2017 8:00,05-17,Terminal 2,Departure,International,171463,,
7/15/2017 8:00,05-17,Terminal 3,Arrival,Domestic,335799,,
7/15/2017 8:00,05-17,Terminal 3,Arrival,International,2126,,
7/15/2017 8:00,05-17,Terminal 3,Departure,Domestic,325262,,
7/15/2017 8:00,05-17,Terminal 3,Departure,International,15208,,
7/15/2017 8:00,05-17,Terminal 4,Arrival,Domestic,340844,,
7/15/2017 8:00,05-17,Terminal 4,Arrival,International,59093,,
7/15/2017 8:00,05-17,Terminal 4,Departure,Domestic,321042,,
7/15/2017 8:00,05-17,Terminal 4,Departure,International,81960,,
7/15/2017 8:00,05-17,Terminal 5,Arrival,Domestic,427551,,
7/15/2017 8:00,05-17,Terminal 5,Arrival,International,27347,,
7/15/2017 8:00,05-17,Terminal 5,Departure,Domestic,416787,,
7/15/2017 8:00,05-17,Terminal 5,Departure,International,25706,,
7/15/2017 8:00,05-17,Terminal 6,Arrival,Domestic,303383,,
7/15/2017 8:00,05-17,Terminal 6,Arrival,International,31006,,
7/15/2017 8:00,05-17,Terminal 6,Departure,Domestic,311405,,
7/15/2017 8:00,05-17,Terminal 6,Departure,International,70107,,
7/15/2017 8:00,05-17,Terminal 7,Arrival,Domestic,287321,,
7/15/2017 8:00,05-17,Terminal 7,Arrival,International,62796,,
7/15/2017 8:00,05-17,Terminal 7,Departure,Domestic,298138,,
7/15/2017 8:00,05-17,Terminal 7,Departure,International,43548,,
7/15/2017 8:00,05-17,Terminal 8,Arrival,Domestic,168348,,
7/15/2017 8:00,05-17,Terminal 8,Arrival,International,4249,,
7/15/2017 8:00,05-17,Terminal 8,Departure,Domestic,160076,,
7/15/2017 8:00,05-17,Terminal 8,Departure,International,8781,,
7/15/2017 8:00,05-17,Tom Bradley International Terminal,Arrival,Domestic,13531,,
7/15/2017 8:00,05-17,Tom Bradley International Terminal,Arrival,International,671467,,
7/15/2017 8:00,05-17,Tom Bradley International Terminal,Departure,Domestic,27417,,
7/15/2017 8:00,05-17,Tom Bradley International Terminal,Departure,International,644774,,
8/15/2017 8:00,06-17,Misc. Terminal,Arrival,Domestic,126028,,
8/15/2017 8:00,06-17,Misc. Terminal,Arrival,International,2275,,
8/15/2017 8:00,06-17,Misc. Terminal,Departure,Domestic,125301,,
8/15/2017 8:00,06-17,Misc. Terminal,Departure,International,2314,,
8/15/2017 8:00,06-17,Terminal 1,Arrival,Domestic,419131,,
8/15/2017 8:00,06-17,Terminal 1,Departure,Domestic,417777,,
8/15/2017 8:00,06-17,Terminal 2,Arrival,Domestic,243953,,
8/15/2017 8:00,06-17,Terminal 2,Arrival,International,99204,,
8/15/2017 8:00,06-17,Terminal 2,Departure,Domestic,292473,,
8/15/2017 8:00,06-17,Terminal 2,Departure,International,122596,,
8/15/2017 8:00,06-17,Terminal 3,Arrival,Domestic,334780,,
8/15/2017 8:00,06-17,Terminal 3,Arrival,International,4008,,
8/15/2017 8:00,06-17,Terminal 3,Departure,Domestic,309161,,
8/15/2017 8:00,06-17,Terminal 3,Departure,International,28137,,
8/15/2017 8:00,06-17,Terminal 4,Arrival,Domestic,361972,,
8/15/2017 8:00,06-17,Terminal 4,Arrival,International,63338,,
8/15/2017 8:00,06-17,Terminal 4,Departure,Domestic,362645,,
8/15/2017 8:00,06-17,Terminal 4,Departure,International,86669,,
8/15/2017 8:00,06-17,Terminal 5,Arrival,Domestic,438808,,
8/15/2017 8:00,06-17,Terminal 5,Arrival,International,8467,,
8/15/2017 8:00,06-17,Terminal 5,Departure,Domestic,459054,,
8/15/2017 8:00,06-17,Terminal 5,Departure,International,1556,,
8/15/2017 8:00,06-17,Terminal 6,Arrival,Domestic,270767,,
8/15/2017 8:00,06-17,Terminal 6,Arrival,International,67128,,
8/15/2017 8:00,06-17,Terminal 6,Departure,Domestic,282888,,
8/15/2017 8:00,06-17,Terminal 6,Departure,International,124358,,
8/15/2017 8:00,06-17,Terminal 7,Arrival,Domestic,297296,,
8/15/2017 8:00,06-17,Terminal 7,Arrival,International,75712,,
8/15/2017 8:00,06-17,Terminal 7,Departure,Domestic,317379,,
8/15/2017 8:00,06-17,Terminal 7,Departure,International,46829,,
8/15/2017 8:00,06-17,Terminal 8,Arrival,Domestic,180262,,
8/15/2017 8:00,06-17,Terminal 8,Arrival,International,4665,,
8/15/2017 8:00,06-17,Terminal 8,Departure,Domestic,177501,,
8/15/2017 8:00,06-17,Terminal 8,Departure,International,14913,,
8/15/2017 8:00,06-17,Tom Bradley International Terminal,Arrival,Domestic,13813,,
8/15/2017 8:00,06-17,Tom Bradley International Terminal,Arrival,International,758383,,
8/15/2017 8:00,06-17,Tom Bradley International Terminal,Departure,Domestic,25463,,
8/15/2017 8:00,06-17,Tom Bradley International Terminal,Departure,International,759878,,
9/15/2017 8:00,07-17,Terminal 3,Arrival,Domestic,343175,,
9/15/2017 8:00,07-17,Terminal 3,Arrival,International,4675,,
9/15/2017 8:00,07-17,Terminal 3,Departure,Domestic,313008,,
9/15/2017 8:00,07-17,Terminal 3,Departure,International,31441,,
9/15/2017 8:00,07-17,Terminal 4,Arrival,Domestic,404417,,
9/15/2017 8:00,07-17,Terminal 4,Arrival,International,64344,,
9/15/2017 8:00,07-17,Terminal 4,Departure,Domestic,371048,,
9/15/2017 8:00,07-17,Terminal 4,Departure,International,87425,,
9/15/2017 8:00,07-17,Terminal 5,Arrival,Domestic,449295,,
9/15/2017 8:00,07-17,Terminal 5,Arrival,International,22998,,
9/15/2017 8:00,07-17,Terminal 5,Departure,Domestic,462053,,
9/15/2017 8:00,07-17,Terminal 5,Departure,International,2257,,
9/15/2017 8:00,07-17,Terminal 6,Arrival,Domestic,285600,,
9/15/2017 8:00,07-17,Terminal 6,Arrival,International,95926,,
9/15/2017 8:00,07-17,Terminal 6,Departure,Domestic,287312,,
9/15/2017 8:00,07-17,Terminal 6,Departure,International,133778,,
9/15/2017 8:00,07-17,Terminal 7,Arrival,Domestic,340304,,
9/15/2017 8:00,07-17,Terminal 7,Arrival,International,83875,,
9/15/2017 8:00,07-17,Terminal 7,Departure,Domestic,349911,,
9/15/2017 8:00,07-17,Terminal 7,Departure,International,52035,,
9/15/2017 8:00,07-17,Terminal 8,Arrival,Domestic,169545,,
9/15/2017 8:00,07-17,Terminal 8,Arrival,International,6902,,
9/15/2017 8:00,07-17,Terminal 8,Departure,Domestic,164497,,
9/15/2017 8:00,07-17,Terminal 8,Departure,International,16284,,
9/15/2017 8:00,07-17,Tom Bradley International Terminal,Arrival,Domestic,16916,,
9/15/2017 8:00,07-17,Tom Bradley International Terminal,Arrival,International,875992,,
9/15/2017 8:00,07-17,Tom Bradley International Terminal,Departure,Domestic,26024,,
9/15/2017 8:00,07-17,Tom Bradley International Terminal,Departure,International,785650,,
9/15/2017 8:00,07-17,Misc. Terminal,Arrival,Domestic,129211,,
9/15/2017 8:00,07-17,Misc. Terminal,Arrival,International,2585,,
9/15/2017 8:00,07-17,Misc. Terminal,Departure,Domestic,130819,,
9/15/2017 8:00,07-17,Misc. Terminal,Departure,International,2421,,
9/15/2017 8:00,07-17,Terminal 1,Arrival,Domestic,427939,,
9/15/2017 8:00,07-17,Terminal 1,Departure,Domestic,427003,,
9/15/2017 8:00,07-17,Terminal 2,Arrival,Domestic,260772,,
9/15/2017 8:00,07-17,Terminal 2,Arrival,International,124196,,
9/15/2017 8:00,07-17,Terminal 2,Departure,Domestic,303642,,
9/15/2017 8:00,07-17,Terminal 2,Departure,International,120754,,
10/15/2017 8:00,08-17,Misc. Terminal,Arrival,Domestic,122818,,
10/15/2017 8:00,08-17,Misc. Terminal,Arrival,International,3030,,
10/15/2017 8:00,08-17,Misc. Terminal,Departure,Domestic,127071,,
10/15/2017 8:00,08-17,Misc. Terminal,Departure,International,2992,,
10/15/2017 8:00,08-17,Terminal 1,Arrival,Domestic,406204,,
10/15/2017 8:00,08-17,Terminal 1,Departure,Domestic,413587,,
10/15/2017 8:00,08-17,Terminal 2,Arrival,Domestic,255764,,
10/15/2017 8:00,08-17,Terminal 2,Arrival,International,120191,,
10/15/2017 8:00,08-17,Terminal 2,Departure,Domestic,299602,,
10/15/2017 8:00,08-17,Terminal 2,Departure,International,119385,,
10/15/2017 8:00,08-17,Terminal 3,Arrival,Domestic,339048,,
10/15/2017 8:00,08-17,Terminal 3,Arrival,International,4761,,
10/15/2017 8:00,08-17,Terminal 3,Departure,Domestic,310613,,
10/15/2017 8:00,08-17,Terminal 3,Departure,International,27653,,
10/15/2017 8:00,08-17,Terminal 4,Arrival,Domestic,378528,,
10/15/2017 8:00,08-17,Terminal 4,Arrival,International,53745,,
10/15/2017 8:00,08-17,Terminal 4,Departure,Domestic,357912,,
10/15/2017 8:00,08-17,Terminal 4,Departure,International,79721,,
10/15/2017 8:00,08-17,Terminal 5,Arrival,Domestic,436104,,
10/15/2017 8:00,08-17,Terminal 5,Arrival,International,19669,,
10/15/2017 8:00,08-17,Terminal 5,Departure,Domestic,458651,,
10/15/2017 8:00,08-17,Terminal 5,Departure,International,2366,,
10/15/2017 8:00,08-17,Terminal 6,Arrival,Domestic,289090,,
10/15/2017 8:00,08-17,Terminal 6,Arrival,International,92610,,
10/15/2017 8:00,08-17,Terminal 6,Departure,Domestic,287545,,
10/15/2017 8:00,08-17,Terminal 6,Departure,International,138693,,
10/15/2017 8:00,08-17,Terminal 7,Arrival,Domestic,324337,,
10/15/2017 8:00,08-17,Terminal 7,Arrival,International,73555,,
10/15/2017 8:00,08-17,Terminal 7,Departure,Domestic,336641,,
10/15/2017 8:00,08-17,Terminal 7,Departure,International,43369,,
10/15/2017 8:00,08-17,Terminal 8,Arrival,Domestic,162285,,
10/15/2017 8:00,08-17,Terminal 8,Arrival,International,6854,,
10/15/2017 8:00,08-17,Terminal 8,Departure,Domestic,162314,,
10/15/2017 8:00,08-17,Terminal 8,Departure,International,12053,,
10/15/2017 8:00,08-17,Tom Bradley International Terminal,Arrival,Domestic,15252,,
10/15/2017 8:00,08-17,Tom Bradley International Terminal,Arrival,International,863449,,
10/15/2017 8:00,08-17,Tom Bradley International Terminal,Departure,Domestic,26327,,
10/15/2017 8:00,08-17,Tom Bradley International Terminal,Departure,International,756293,,
11/15/2017 8:00,09-17,Misc. Terminal,Arrival,Domestic,116684,,
11/15/2017 8:00,09-17,Misc. Terminal,Arrival,International,3857,,
11/15/2017 8:00,09-17,Misc. Terminal,Departure,Domestic,117671,,
11/15/2017 8:00,09-17,Misc. Terminal,Departure,International,3848,,
11/15/2017 8:00,09-17,Terminal 1,Arrival,Domestic,380077,,
11/15/2017 8:00,09-17,Terminal 1,Departure,Domestic,375632,,
11/15/2017 8:00,09-17,Terminal 2,Arrival,Domestic,213909,,
11/15/2017 8:00,09-17,Terminal 2,Arrival,International,96651,,
11/15/2017 8:00,09-17,Terminal 2,Departure,Domestic,245253,,
11/15/2017 8:00,09-17,Terminal 2,Departure,International,103674,,
11/15/2017 8:00,09-17,Terminal 3,Arrival,Domestic,282240,,
11/15/2017 8:00,09-17,Terminal 3,Arrival,International,3918,,
11/15/2017 8:00,09-17,Terminal 3,Departure,Domestic,261217,,
11/15/2017 8:00,09-17,Terminal 3,Departure,International,21136,,
11/15/2017 8:00,09-17,Terminal 4,Arrival,Domestic,329781,,
11/15/2017 8:00,09-17,Terminal 4,Arrival,International,50117,,
11/15/2017 8:00,09-17,Terminal 4,Departure,Domestic,314130,,
11/15/2017 8:00,09-17,Terminal 4,Departure,International,65647,,
11/15/2017 8:00,09-17,Terminal 5,Arrival,Domestic,348559,,
11/15/2017 8:00,09-17,Terminal 5,Arrival,International,11391,,
11/15/2017 8:00,09-17,Terminal 5,Departure,Domestic,374053,,
11/15/2017 8:00,09-17,Terminal 5,Departure,International,1401,,
11/15/2017 8:00,09-17,Terminal 6,Arrival,Domestic,258157,,
11/15/2017 8:00,09-17,Terminal 6,Arrival,International,67339,,
11/15/2017 8:00,09-17,Terminal 6,Departure,Domestic,257974,,
11/15/2017 8:00,09-17,Terminal 6,Departure,International,107647,,
11/15/2017 8:00,09-17,Terminal 7,Arrival,Domestic,283499,,
11/15/2017 8:00,09-17,Terminal 7,Arrival,International,53860,,
11/15/2017 8:00,09-17,Terminal 7,Departure,Domestic,290409,,
11/15/2017 8:00,09-17,Terminal 7,Departure,International,37309,,
11/15/2017 8:00,09-17,Terminal 8,Arrival,Domestic,131841,,
11/15/2017 8:00,09-17,Terminal 8,Arrival,International,5219,,
11/15/2017 8:00,09-17,Terminal 8,Departure,Domestic,127046,,
11/15/2017 8:00,09-17,Terminal 8,Departure,International,7064,,
11/15/2017 8:00,09-17,Tom Bradley International Terminal,Arrival,Domestic,13726,,
11/15/2017 8:00,09-17,Tom Bradley International Terminal,Arrival,International,735126,,
11/15/2017 8:00,09-17,Tom Bradley International Terminal,Departure,Domestic,18014,,
11/15/2017 8:00,09-17,Tom Bradley International Terminal,Departure,International,670013,,
12/15/2017 8:00,10-17,Misc. Terminal,Arrival,Domestic,126545,,
12/15/2017 8:00,10-17,Misc. Terminal,Arrival,International,3418,,
12/15/2017 8:00,10-17,Misc. Terminal,Departure,Domestic,122702,,
12/15/2017 8:00,10-17,Misc. Terminal,Departure,International,3845,,
12/15/2017 8:00,10-17,Terminal 1,Arrival,Domestic,424096,,
12/15/2017 8:00,10-17,Terminal 1,Departure,Domestic,416369,,
12/15/2017 8:00,10-17,Terminal 2,Arrival,Domestic,223879,,
12/15/2017 8:00,10-17,Terminal 2,Arrival,International,97010,,
12/15/2017 8:00,10-17,Terminal 2,Departure,Domestic,252630,,
12/15/2017 8:00,10-17,Terminal 2,Departure,International,105056,,
12/15/2017 8:00,10-17,Terminal 3,Arrival,Domestic,318036,,
12/15/2017 8:00,10-17,Terminal 3,Arrival,International,3924,,
12/15/2017 8:00,10-17,Terminal 3,Departure,Domestic,289299,,
12/15/2017 8:00,10-17,Terminal 3,Departure,International,22696,,
12/15/2017 8:00,10-17,Terminal 4,Arrival,Domestic,372938,,
12/15/2017 8:00,10-17,Terminal 4,Arrival,International,47957,,
12/15/2017 8:00,10-17,Terminal 4,Departure,Domestic,347771,,
12/15/2017 8:00,10-17,Terminal 4,Departure,International,76098,,
12/15/2017 8:00,10-17,Terminal 5,Arrival,Domestic,383484,,
12/15/2017 8:00,10-17,Terminal 5,Arrival,International,11252,,
12/15/2017 8:00,10-17,Terminal 5,Departure,Domestic,388989,,
12/15/2017 8:00,10-17,Terminal 5,Departure,International,2270,,
12/15/2017 8:00,10-17,Terminal 6,Arrival,Domestic,269133,,
12/15/2017 8:00,10-17,Terminal 6,Arrival,International,69319,,
12/15/2017 8:00,10-17,Terminal 6,Departure,Domestic,263307,,
12/15/2017 8:00,10-17,Terminal 6,Departure,International,105922,,
12/15/2017 8:00,10-17,Terminal 7,Arrival,Domestic,323286,,
12/15/2017 8:00,10-17,Terminal 7,Arrival,International,55907,,
12/15/2017 8:00,10-17,Terminal 7,Departure,Domestic,325783,,
12/15/2017 8:00,10-17,Terminal 7,Departure,International,41730,,
12/15/2017 8:00,10-17,Terminal 8,Arrival,Domestic,143928,,
12/15/2017 8:00,10-17,Terminal 8,Arrival,International,4761,,
12/15/2017 8:00,10-17,Terminal 8,Departure,Domestic,133292,,
12/15/2017 8:00,10-17,Terminal 8,Departure,International,6654,,
12/15/2017 8:00,10-17,Tom Bradley International Terminal,Arrival,Domestic,13694,,
12/15/2017 8:00,10-17,Tom Bradley International Terminal,Arrival,International,686832,,
12/15/2017 8:00,10-17,Tom Bradley International Terminal,Departure,Domestic,21143,,
12/15/2017 8:00,10-17,Tom Bradley International Terminal,Departure,International,681638,,
1/15/2018 8:00,11-17,Misc. Terminal,Arrival,Domestic,118801,,
1/15/2018 8:00,11-17,Misc. Terminal,Arrival,International,4794,,
1/15/2018 8:00,11-17,Misc. Terminal,Departure,Domestic,118945,,
1/15/2018 8:00,11-17,Misc. Terminal,Departure,International,3724,,
1/15/2018 8:00,11-17,Terminal 1,Arrival,Domestic,414405,,
1/15/2018 8:00,11-17,Terminal 1,Departure,Domestic,411376,,
1/15/2018 8:00,11-17,Terminal 2,Arrival,Domestic,202484,,
1/15/2018 8:00,11-17,Terminal 2,Arrival,International,76511,,
1/15/2018 8:00,11-17,Terminal 2,Departure,Domestic,239806,,
1/15/2018 8:00,11-17,Terminal 2,Departure,International,105762,,
1/15/2018 8:00,11-17,Terminal 3,Arrival,Domestic,303750,,
1/15/2018 8:00,11-17,Terminal 3,Arrival,International,3127,,
1/15/2018 8:00,11-17,Terminal 3,Departure,Domestic,270942,,
1/15/2018 8:00,11-17,Terminal 3,Departure,International,20212,,
1/15/2018 8:00,11-17,Terminal 4,Arrival,Domestic,343114,,
1/15/2018 8:00,11-17,Terminal 4,Arrival,International,44551,,
